CLASS,PLATE,MJD,FIBERID
20,1751,53377,65
20,626,52057,609
20,2591,54140,557
20,1827,53531,192
20,1032,53175,132
20,394,51913,183
20,2141,53764,165
20,1618,53116,341
20,1406,52876,577
20,1386,53116,104
20,1349,52797,244
20,853,52374,329
20,2591,54140,2
20,1819,54540,620
20,829,52296,154
20,527,52342,257
20,1926,53317,473
20,1083,52520,399
20,1594,52992,99
20,1157,52643,141
20,380,51792,286
20,1648,53171,513
20,2529,54585,403
20,1607,53083,105
20,2217,53794,98
20,2480,53851,253
20,1364,53061,2
20,2273,53709,325
20,2522,54570,283
20,2026,53711,396
20,1927,53321,480
20,483,51924,396
20,348,51671,92
20,1971,53472,218
20,1230,52672,192
20,2272,53713,638
20,996,52641,602
20,630,52050,323
20,1029,52912,23
20,2952,54559,283
20,625,52145,18
20,2424,54448,51
20,1033,52822,565
20,616,52442,597
20,1344,52792,376
20,2760,54506,362
20,666,52149,112
20,881,52368,599
20,1667,53430,247
20,2580,54092,72
20,1214,52731,473
20,742,52263,41
20,901,52641,18
20,668,52162,633
20,606,52365,447
20,1466,53083,104
20,2238,54205,175
20,2233,53845,248
20,2156,54525,589
20,1157,52643,627
20,1093,52591,364
20,628,52083,10
20,978,52441,184
20,1734,53034,622
20,2127,53859,548
20,1542,53734,479
20,2954,54561,551
20,1576,53496,299
20,2221,53792,396
20,2363,53763,381
20,764,52238,276
20,554,52000,168
20,534,51997,485
20,714,52201,345
20,1782,53299,562
20,2224,53815,242
20,1600,53090,607
20,639,52146,617
20,1417,53141,47
20,964,52646,307
20,1765,53466,138
20,2593,54175,338
20,521,52326,21
20,2599,54234,42
20,996,52641,170
20,1012,52649,303
20,2286,53700,115
20,2435,53828,37
20,311,51665,489
20,2218,53816,417
20,1292,52736,93
20,2142,54208,598
20,272,51941,185
20,802,52289,257
20,474,52000,396
20,945,52652,617
20,1926,53317,467
20,2757,54509,395
20,936,52705,566
20,581,52356,187
20,1176,52791,405
20,2571,54055,311
20,1161,52703,430
20,1826,53499,40
20,2002,53471,613
20,1828,53504,211
20,337,51997,16
20,599,52317,309
20,2170,53875,560
20,717,52468,321
20,338,51694,287
20,506,52022,440
20,1494,52937,31
20,994,52725,613
20,1737,53055,486
20,337,51997,230
20,654,52146,511
20,1032,53175,481
20,477,52026,144
20,747,52234,421
20,292,51609,508
20,2105,53472,558
20,893,52589,628
20,1529,52930,487
20,1998,53433,298
20,569,52264,609
20,791,52435,37
20,2485,54176,496
20,1294,52753,36
20,921,52380,219
20,1847,54176,507
20,699,52202,450
20,2019,53430,117
20,415,51810,148
20,2424,54448,557
20,2227,53820,147
20,825,52289,547
20,586,52023,120
20,942,52703,441
20,2201,53904,107
20,1205,52670,367
20,1757,53083,139
20,636,52176,176
20,695,52202,603
20,770,52282,165
20,2244,53795,321
20,367,51997,137
20,2764,54535,146
20,1323,52797,218
20,410,51877,228
20,1445,53062,427
20,2424,54448,231
20,1741,53052,587
20,1213,52972,416
20,655,52162,626
20,1932,53350,400
20,1556,53740,565
20,1925,53327,155
20,891,52584,364
20,756,52577,357
20,1073,52649,256
20,1841,53491,114
20,2974,54592,172
20,2226,53819,247
20,1556,53740,571
20,613,52345,423
20,1281,52753,243
20,1040,52722,494
20,2022,53827,114
20,2103,53467,577
20,406,51817,525
20,2427,53815,385
20,1284,52736,595
20,304,51609,28
20,1581,53149,95
20,1447,53120,346
20,442,51882,134
20,1773,53112,47
20,1793,53883,342
20,2095,53474,596
20,507,52353,181
20,486,51910,498
20,1972,53466,97
20,521,52326,218
20,1278,52735,388
20,1793,53883,424
20,1817,53851,431
20,702,52178,251
20,1389,53135,79
20,1382,53115,603
20,612,52079,450
20,1091,52902,539
20,1781,53297,108
20,2107,53786,566
20,2272,53713,610
20,1762,53415,449
20,995,52731,588
20,696,52209,310
20,1051,52468,560
20,1324,53088,497
20,2214,53794,221
20,895,52581,142
20,2267,53713,78
20,1752,53379,54
20,291,51928,484
20,1771,53498,31
20,1556,53740,217
20,2087,53415,499
20,1686,53472,546
20,1543,53738,51
20,802,52289,280
20,721,52228,634
20,2344,53740,267
20,2220,53795,119
20,1577,53495,432
20,1737,53055,479
20,331,52368,195
20,551,51993,268
20,1024,52826,419
20,657,52177,581
20,1734,53034,193
20,388,51793,166
20,2521,54538,473
20,1706,53442,161
20,1205,52670,398
20,1682,53173,203
20,1387,53118,203
20,2139,53878,434
20,1003,52641,131
20,1309,52762,221
20,1066,52589,384
20,1050,52721,180
20,1401,53144,397
20,969,52442,307
20,1591,52976,72
20,2519,54570,317
20,406,51876,586
20,882,52370,52
20,1807,54175,466
20,1834,54562,405
20,473,51929,189
20,1264,52707,102
20,1289,52734,424
20,1682,53173,565
20,2971,54590,99
20,1307,52999,343
20,1677,53148,33
20,1242,52901,53
20,1578,53496,566
20,268,51633,159
20,2374,53765,139
20,940,52670,160
20,878,52353,123
20,1344,52792,23
20,2171,53557,188
20,2791,54556,364
20,1602,53117,58
20,1499,53001,615
20,2440,53818,428
20,2172,54230,626
20,646,52523,526
20,1290,52734,99
20,474,52000,433
20,621,52055,126
20,878,52353,137
20,424,51893,470
20,1801,54156,305
20,284,51943,103
20,402,51793,514
20,2014,53460,195
20,2296,53735,403
20,2508,53875,348
20,2491,53855,245
20,2660,54504,362
20,675,52590,536
20,1013,52707,333
20,1367,53083,132
20,1081,52531,432
20,760,52264,111
20,2139,53878,346
20,944,52614,468
20,388,51793,614
20,2585,54097,517
20,1839,53471,600
20,750,52235,424
20,1045,52725,236
20,469,51913,482
20,390,51900,109
20,2778,54539,280
20,1074,52937,624
20,1584,52943,486
20,461,51910,471
20,2790,54555,518
20,678,52884,370
20,2519,54570,465
20,2225,53729,127
20,1741,53052,92
20,1654,53498,231
20,1870,53383,49
20,2356,53786,71
20,1770,53171,98
20,1511,52946,522
20,1626,53472,333
20,1796,53884,286
20,2222,53799,134
20,1746,53062,315
20,640,52200,590
20,788,52338,518
20,1046,52460,162
20,2510,53877,594
20,2172,54230,140
20,1956,53437,137
20,1854,53566,492
20,2088,53493,79
20,1232,52731,423
20,803,52318,509
20,1814,54555,34
20,1304,52993,325
20,1291,52738,456
20,795,52378,617
20,926,52413,301
20,1803,54152,514
20,2026,53711,21
20,1083,52520,366
20,299,51671,516
20,2605,54484,371
20,1977,53475,118
20,730,52466,260
20,1421,53149,503
20,1837,53494,306
20,1370,53090,556
20,396,51816,496
20,283,51959,548
20,1038,52673,332
20,877,52353,188
20,556,51991,55
20,2163,53823,102
20,775,52295,88
20,1022,52524,111
20,1364,53061,359
20,783,52325,181
20,1055,52761,88
20,626,52057,379
20,2951,54592,480
20,430,51877,474
20,1806,53559,86
20,1866,53314,173
20,1602,53117,70
20,592,52025,148
20,1439,53003,367
20,1397,53119,410
20,1609,53142,11
20,1485,52992,80
20,1529,52930,322
20,1565,53002,327
20,2284,53708,285
20,910,52377,604
20,934,52672,477
20,1158,52668,120
20,1378,53061,536
20,918,52404,379
20,1937,53388,296
20,1278,52735,439
20,296,51984,116
20,1748,53112,573
20,844,52378,60
20,1448,53120,460
20,2610,54476,302
20,1467,53115,381
20,1852,53534,391
20,1231,52725,599
20,1685,53463,234
20,2000,53495,396
20,1291,52738,330
20,1024,52826,343
20,1270,52991,521
20,2956,54525,606
20,2151,54523,457
20,688,52203,271
20,726,52226,129
20,1739,53050,228
20,1618,53116,143
20,991,52707,164
20,972,52435,429
20,1283,52762,236
20,2138,53757,11
20,729,52468,133
20,1959,53440,152
20,454,51908,426
20,2374,53765,111
20,788,52338,242
20,1002,52646,341
20,1853,53566,509
20,1551,53327,138
20,1346,52822,4
20,2142,54208,201
20,881,52368,572
20,1281,52753,280
20,2361,53762,370
20,935,52643,611
20,1690,53475,520
20,1002,52646,427
20,1316,52790,157
20,1565,53002,455
20,1371,52821,310
20,968,52412,115
20,1500,53730,584
20,1936,53330,289
20,2646,54479,288
20,571,52286,433
20,2579,54068,251
20,2365,53739,533
20,2084,53360,241
20,2603,54479,609
20,1685,53463,546
20,572,52289,510
20,1820,54208,338
20,345,51690,166
20,1465,53082,138
20,2151,54523,73
20,1273,52993,421
20,625,52145,144
20,936,52705,599
20,885,52379,416
20,1444,53054,365
20,507,52353,624
20,2494,54174,412
20,1089,52913,581
20,1074,52937,168
20,1069,52590,51
20,2575,54085,374
20,1309,52762,579
20,2605,54484,415
20,688,52203,267
20,2956,54525,610
20,1984,53433,436
20,1817,53851,382
20,507,52353,154
20,2742,54233,135
20,2528,54571,340
20,2296,53735,429
20,607,52368,332
20,881,52368,564
20,855,52375,536
20,1940,53383,168
20,2592,54178,459
20,2789,54555,48
20,1073,52649,297
20,1806,53559,84
20,1981,53463,209
20,755,52235,21
20,740,52263,525
20,1659,53224,94
20,2274,53726,134
20,509,52374,451
20,762,52232,157
20,635,52145,208
20,1653,53534,311
20,1164,52674,484
20,1643,53143,572
20,1436,53054,390
20,2786,54540,135
20,967,52636,403
20,528,52022,250
20,2768,54265,190
20,1837,53494,304
20,1576,53496,516
20,914,52721,585
20,1748,53112,217
20,826,52295,214
20,961,52615,374
20,926,52413,76
20,904,52381,288
20,1773,53112,426
20,1030,52914,339
20,277,51908,80
20,282,51658,105
20,2784,54529,574
20,1236,52751,525
20,2757,54509,368
20,1727,53859,469
20,1286,52725,14
20,2885,54497,598
20,699,52202,485
20,600,52317,329
20,1792,54270,482
20,728,52520,636
20,666,52149,13
20,532,51993,122
20,2595,54207,112
20,1024,52826,433
20,2570,54081,398
20,288,52000,80
20,1680,53171,482
20,2579,54068,50
20,2220,53795,133
20,2142,54208,565
20,2087,53415,458
20,1341,52786,373
20,272,51941,178
20,528,52022,522
20,440,51885,169
20,1947,53431,218
20,2142,54208,203
20,1341,52786,415
20,1959,53440,150
20,746,52238,73
20,1865,53312,333
20,880,52367,128
20,454,51908,424
20,1032,53175,332
20,901,52641,365
20,1670,54553,287
20,1701,53142,632
20,985,52431,425
20,1291,52738,326
20,1613,53115,410
20,419,51879,586
20,2151,54523,455
20,446,51899,541
20,1425,52913,469
20,954,52405,414
20,432,51884,399
20,1115,52914,241
20,648,52559,587
20,1853,53566,523
20,1556,53740,598
20,940,52670,162
20,2001,53493,485
20,635,52145,552
20,2133,53917,66
20,2374,53765,59
20,606,52365,486
20,646,52523,530
20,956,52401,563
20,1349,52797,76
20,1953,53358,380
20,872,52339,587
20,2641,54230,109
20,1355,52823,516
20,1016,52759,388
20,1834,54562,407
20,728,52520,178
20,2221,53792,343
20,1274,52995,258
20,1707,53885,315
20,960,52425,550
20,2097,53491,564
20,793,52370,631
20,918,52404,421
20,1592,52990,498
20,1042,52725,387
20,1448,53120,33
20,1021,52460,177
20,753,52233,102
20,795,52378,629
20,1682,53173,201
20,1489,52991,522
20,839,52373,109
20,2197,53555,295
20,2502,54180,269
20,951,52398,168
20,1504,52940,220
20,2787,54552,572
20,576,52325,192
20,778,54525,523
20,394,51913,6
20,710,52203,445
20,534,51997,336
20,2786,54540,109
20,992,52644,397
20,924,52409,380
20,2154,54539,565
20,2765,54535,604
20,1744,53055,441
20,1234,52724,368
20,1851,53524,619
20,458,51929,392
20,1032,53175,468
20,1285,52723,392
20,286,51999,523
20,382,51816,485
20,1230,52672,147
20,2016,53799,93
20,1746,53062,317
20,2510,53877,596
20,1788,54468,635
20,2231,53816,63
20,940,52670,610
20,2424,54448,84
20,960,52425,222
20,989,52468,30
20,2136,53494,613
20,380,51792,253
20,933,52642,224
20,1922,53315,415
20,1682,53173,215
20,1015,52734,452
20,572,52289,16
20,1803,54152,258
20,1041,52724,344
20,679,52177,420
20,1403,53227,8
20,1240,52734,593
20,1096,52974,10
20,1551,53327,106
20,714,52201,384
20,2154,54539,217
20,1849,53846,276
20,1599,53089,14
20,2200,53875,242
20,1163,52669,528
20,2599,54234,83
20,787,52320,399
20,2789,54555,60
20,1427,52996,615
20,2763,54507,360
20,2147,53491,94
20,1337,52767,606
20,2783,54524,355
20,2648,54485,374
20,1395,52825,255
20,313,51673,638
20,965,52438,636
20,597,52059,258
20,2341,53738,209
20,953,52411,154
20,1586,52945,186
20,2143,54184,313
20,374,51791,595
20,737,52518,394
20,2433,53820,243
20,1211,52964,23
20,2211,53786,249
20,743,52262,257
20,553,51999,14
20,2031,53848,120
20,1605,53062,262
20,811,52669,543
20,1079,52621,522
20,1681,53172,229
20,1352,52819,640
20,1243,52930,152
20,507,52353,197
20,1584,52943,309
20,1752,53379,624
20,636,52176,612
20,690,52261,623
20,2122,54178,309
20,1266,52709,570
20,524,52027,17
20,1872,53386,60
20,1367,53083,75
20,1078,52643,316
20,396,51816,457
20,1932,53350,364
20,811,52669,225
20,714,52201,409
20,1458,53119,436
20,1723,53905,433
20,1319,52791,460
20,1752,53379,42
20,1943,53386,558
20,665,52168,157
20,756,52577,433
20,1694,53472,371
20,1656,53533,95
20,2527,54569,500
20,288,52000,57
20,1371,52821,29
20,752,52251,14
20,828,52317,34
20,454,51908,395
20,1441,53083,170
20,802,52289,269
20,328,52282,107
20,1451,53117,359
20,1936,53330,248
20,340,51990,498
20,1279,52736,290
20,1032,53175,497
20,2951,54592,455
20,2157,54242,507
20,1492,52932,262
20,276,51909,149
20,338,51694,291
20,1337,52767,174
20,1338,52765,555
20,943,52376,267
20,628,52083,429
20,1296,52962,12
20,612,52079,452
20,1811,53533,51
20,1921,53317,298
20,573,52325,72
20,982,52466,523
20,887,52376,16
20,2529,54585,429
20,1819,54540,385
20,1539,52943,321
20,1297,52963,217
20,1513,53741,487
20,372,52173,59
20,1177,52824,282
20,1440,53084,328
20,1238,52761,276
20,719,52203,221
20,1194,52703,239
20,1769,53502,603
20,2028,53818,602
20,2104,53852,188
20,2000,53495,343
20,1209,52674,260
20,419,51879,545
20,2273,53709,469
20,1485,52992,55
20,1308,53053,475
20,304,51609,428
20,2001,53493,44
20,1334,52764,273
20,374,51791,581
20,983,52443,407
20,1650,53174,602
20,666,52149,138
20,2355,53792,132
20,2974,54592,170
20,660,52177,71
20,2090,53463,493
20,1492,52932,10
20,2487,53852,235
20,2108,53473,299
20,590,52057,237
20,2206,53795,38
20,2031,53848,31
20,2654,54231,339
20,2780,54557,36
20,1700,53502,100
20,1541,53732,639
20,1828,53504,561
20,1719,53876,242
20,1323,52797,226
20,2764,54535,178
20,1041,52724,393
20,884,52374,411
20,717,52468,451
20,2170,53875,210
20,2656,54484,529
20,1232,52731,390
20,1275,52996,381
20,886,52381,378
20,1940,53383,197
20,2759,54534,342
20,837,52642,297
20,2618,54506,4
20,831,52294,205
20,714,52201,353
20,1872,53386,419
20,555,52266,517
20,2115,53535,205
20,710,52203,486
20,1157,52643,22
20,2283,53729,160
20,1675,53466,173
20,1796,53884,253
20,1378,53061,82
20,1029,52912,21
20,331,52368,154
20,2972,54586,370
20,1944,53385,266
20,2493,54115,55
20,1161,52703,426
20,2204,53877,3
20,1056,52764,399
20,2037,53446,525
20,1607,53083,107
20,1014,52707,241
20,2237,53828,345
20,950,52378,225
20,960,52425,59
20,2757,54509,383
20,954,52405,399
20,432,51884,414
20,1367,53083,49
20,1928,53327,487
20,1932,53350,358
20,2751,54243,569
20,1736,53052,192
20,2029,53819,26
20,707,52177,554
20,2503,53856,112
20,469,51913,443
20,955,52409,616
20,339,51692,580
20,2480,53851,245
20,1066,52589,351
20,675,52590,291
20,2748,54234,56
20,521,52326,226
20,945,52652,615
20,992,52644,340
20,1108,53227,527
20,403,51871,468
20,1212,52703,115
20,1157,52643,36
20,2035,53436,563
20,1799,53556,213
20,1997,53442,279
20,381,51811,403
20,2647,54495,68
20,2488,54149,569
20,1791,54266,159
20,2604,54484,341
20,1824,53491,320
20,626,52057,390
20,2277,53705,274
20,2793,54271,332
20,2435,53828,515
20,1602,53117,99
20,2246,53767,185
20,2218,53816,373
20,1649,53149,402
20,284,51943,36
20,1416,52875,511
20,924,52409,431
20,2231,53816,363
20,1877,54464,294
20,2090,53463,487
20,1709,53533,530
20,1681,53172,201
20,1014,52707,533
20,1444,53054,2
20,302,51688,113
20,864,52320,415
20,1198,52669,392
20,484,51907,348
20,1832,54259,514
20,1957,53415,535
20,612,52079,308
20,1028,52884,389
20,2170,53875,204
20,1423,53167,446
20,1958,53385,192
20,2227,53820,384
20,2595,54207,304
20,1669,53433,13
20,2114,53848,31
20,745,52258,480
20,1677,53148,615
20,1385,53108,236
20,1034,52813,496
20,1027,52557,441
20,1038,52673,132
20,1007,52706,11
20,1644,53144,456
20,706,52199,16
20,2292,53713,576
20,1009,52644,171
20,1653,53534,113
20,1711,53535,521
20,1296,52962,208
20,1104,52912,408
20,1324,53088,126
20,2783,54524,194
20,349,51699,532
20,1022,52524,477
20,1806,53559,399
20,1360,53033,309
20,1487,52964,540
20,1920,53314,631
20,804,52286,543
20,291,51928,135
20,1944,53385,37
20,1352,52819,481
20,287,52023,464
20,605,52353,330
20,738,52521,48
20,399,51817,412
20,1210,52701,231
20,1996,53436,622
20,758,52253,89
20,376,52143,351
20,1096,52974,480
20,1352,52819,495
20,1405,52826,552
20,465,51910,248
20,1028,52884,174
20,2503,53856,489
20,1024,52826,157
20,1004,52723,70
20,2155,53820,108
20,1275,52996,168
20,2197,53555,76
20,591,52022,319
20,1021,52460,42
20,1032,53175,130
20,2370,53764,261
20,1562,53052,277
20,725,52258,530
20,729,52468,333
20,450,51908,545
20,1160,52674,297
20,812,52352,391
20,1316,52790,431
20,1515,52932,216
20,1234,52724,624
20,804,52286,231
20,1750,53358,453
20,658,52146,595
20,2217,53794,540
20,488,51914,231
20,1653,53534,107
20,1562,53052,511
20,463,51908,522
20,1419,53144,32
20,1959,53440,434
20,2653,54230,5
20,2153,54212,120
20,2586,54169,471
20,295,51985,44
20,2219,53816,631
20,390,51900,335
20,843,52378,255
20,1752,53379,397
20,2603,54479,409
20,447,51877,50
20,593,52026,520
20,1747,53075,10
20,1020,52721,630
20,345,51690,366
20,1722,53852,574
20,1642,53115,76
20,1624,53386,4
20,2613,54481,210
20,1789,54259,291
20,616,52442,28
20,1351,52790,31
20,1437,53046,90
20,1035,52816,244
20,983,52443,188
20,852,52375,6
20,1070,52591,58
20,1360,53033,453
20,2765,54535,406
20,992,52644,195
20,1341,52786,159
20,1345,52814,74
20,2100,53713,105
20,1450,53120,350
20,791,52435,249
20,2513,54141,200
20,1740,53050,317
20,592,52025,412
20,1030,52914,107
20,411,51817,533
20,1749,53357,249
20,1805,53875,473
20,1366,53063,19
20,1289,52734,142
20,1434,53053,132
20,585,52027,259
20,1211,52964,472
20,1493,52933,241
20,1354,52814,292
20,1931,53358,63
20,893,52589,76
20,452,51911,377
20,2159,54328,302
20,977,52410,446
20,699,52202,96
20,2207,53558,194
20,404,51812,482
20,1277,52765,471
20,632,52071,142
20,1543,53738,335
20,1706,53442,407
20,1506,53003,51
20,1870,53383,594
20,412,52258,467
20,392,51793,311
20,1036,52582,226
20,1423,53167,3
20,2655,54184,494
20,2513,54141,566
20,582,52045,275
20,1755,53386,69
20,1431,52992,565
20,1614,53120,112
20,1228,52728,247
20,1529,52930,5
20,561,52295,496
20,1199,52703,14
20,2223,53793,629
20,1263,52708,142
20,1801,54156,111
20,1431,52992,571
20,1611,53147,500
20,2791,54556,164
20,667,52163,106
20,561,52295,482
20,2117,54115,295
20,517,52024,88
20,1272,52989,466
20,1642,53115,296
20,2497,54154,446
20,686,52519,206
20,2494,54174,148
20,1613,53115,95
20,1388,53119,293
20,735,52519,615
20,1764,53467,131
20,1083,52520,628
20,1367,53083,332
20,738,52521,60
20,1057,52522,589
20,565,52225,133
20,691,52199,366
20,2584,54153,338
20,1839,53471,366
20,908,52373,504
20,2359,53826,289
20,1567,53172,512
20,970,52413,350
20,1081,52531,154
20,2221,53792,633
20,1027,52557,469
20,1403,53227,230
20,2757,54509,156
20,2159,54328,316
20,962,52620,515
20,2296,53735,165
20,284,51943,465
20,1650,53174,399
20,2121,54180,101
20,377,52145,326
20,1046,52460,362
20,2099,53469,69
20,2577,54086,45
20,1697,53142,22
20,1593,52991,444
20,2091,53447,571
20,1204,52669,552
20,458,51929,190
20,547,51959,473
20,592,52025,406
20,2783,54524,631
20,315,51663,236
20,747,52234,621
20,366,52017,532
20,2770,54510,282
20,425,51898,181
20,2521,54538,18
20,971,52644,579
20,1001,52670,37
20,2005,53472,339
20,2293,53730,403
20,649,52201,481
20,1623,53089,315
20,1819,54540,193
20,722,52224,48
20,1034,52813,455
20,682,52525,474
20,770,52282,365
20,1542,53734,137
20,449,51900,121
20,636,52176,410
20,1429,52990,420
20,310,51990,589
20,2000,53495,155
20,2596,54207,103
20,516,52017,395
20,1975,53734,19
20,1002,52646,196
20,403,51871,124
20,2744,54272,508
20,804,52286,580
20,280,51612,198
20,891,52584,164
20,536,52024,471
20,1325,52762,412
20,886,52381,146
20,617,52072,86
20,394,51913,156
20,1032,53175,30
20,703,52209,590
20,1732,53501,531
20,2786,54540,486
20,335,52000,116
20,2086,53401,270
20,1344,52792,638
20,1092,52639,71
20,1925,53327,341
20,861,52318,329
20,1723,53905,143
20,2032,53815,440
20,2477,54058,363
20,1021,52460,81
20,1457,53116,40
20,663,52145,34
20,1224,52765,559
20,1712,53531,316
20,2351,53786,305
20,1280,52738,264
20,623,52051,286
20,1024,52826,95
20,2293,53730,371
20,1811,53533,638
20,1995,53415,238
20,2148,54526,210
20,1575,53493,330
20,2355,53792,26
20,2024,53503,80
20,1931,53358,88
20,1001,52670,23
20,1979,53431,234
20,2128,53800,10
20,1096,52974,325
20,1299,52972,94
20,1556,53740,62
20,484,51907,610
20,985,52431,182
20,2664,54524,534
20,501,52235,68
20,1781,53297,308
20,987,52523,372
20,1082,52523,48
20,2359,53826,276
